StudentID,PreferredCenter,AssignedCenterDay0,AssignedCenterDay1,PenaltyDay0,PenaltyDay1
17360,I,I,I,0,0
17361,C,I,I,5,5
17362,K,I,I,5,5
17363,D,K,D,6,0
17364,F,F,F,0,0
17365,H,J,K,6,5
17366,G,I,G,6,0
17367,D,L,I,6,5
17368,C,I,C,6,0
17369,B,B,K,1,5
17370,K,I,I,5,5
17371,B,L,L,5,5
17372,L,I,I,5,5
17373,H,H,H,0,0
17374,D,J,J,5,5
17375,G,G,G,0,0
17376,H,I,I,1,1
17377,B,B,I,1,5
17378,A,A,A,0,0
17379,J,J,L,1,5
17380,L,L,L,0,0
17381,J,J,L,1,5
17382,B,B,I,1,5
17383,I,I,I,0,0
17384,E,E,E,0,0
17385,C,J,J,5,5
17386,B,B,B,0,0
17387,K,J,K,2,0
17388,G,J,G,6,0
17389,C,L,L,5,5
17390,F,F,F,0,0
17391,F,I,F,6,0
17392,H,H,H,0,0
17393,F,F,L,1,5
17394,B,B,B,0,0
17395,H,H,L,1,5
17396,K,I,J,6,1
17397,F,F,F,0,0
17398,A,I,I,5,5
17399,D,I,J,6,5
17400,L,L,J,1,5
17401,F,F,J,1,5
17402,J,I,K,2,1
17403,A,I,I,5,5
17404,G,J,J,5,5
17405,A,J,J,5,5
17406,G,G,L,1,5
17407,F,B,F,6,0
17408,F,F,F,0,0
17409,G,I,G,6,0
17410,K,I,I,5,5
17411,B,J,J,5,5
17412,K,I,K,6,0
17413,D,I,D,6,0
17414,D,D,D,0,0
17415,B,I,I,5,5
17416,L,L,J,1,5
17417,G,G,G,0,0
17418,I,I,I,0,0
17419,J,J,K,1,1
17420,G,G,G,0,0
17421,G,K,K,5,5
17422,E,I,I,5,5
17423,F,F,F,0,0
17424,J,L,L,5,5
17425,A,I,A,6,0
17426,J,J,L,1,5
17427,K,L,K,2,0
17428,B,B,J,1,5
17429,D,I,I,5,5
17430,D,J,D,6,0
17431,H,J,H,6,0
17432,H,H,H,0,0
17433,E,E,E,0,0
17434,J,B,J,6,0
17435,I,E,L,6,5
17436,L,K,K,1,1
17437,I,I,I,0,0
17438,K,K,L,1,1
17439,L,I,I,5,5
17440,C,J,I,6,5
17441,G,G,G,0,0
17442,G,G,I,1,5
17443,D,D,I,1,5
17444,K,K,I,1,5
17445,L,L,L,0,0
17446,B,B,B,0,0
17447,C,I,C,6,0
17448,D,D,J,1,5
17449,L,L,I,1,5
17450,K,K,K,0,0
17451,E,I,E,6,0
17452,D,D,D,0,0
17453,B,B,B,0,0
17454,L,L,K,1,1
17455,J,J,K,1,1
17456,B,B,B,0,0
17457,L,L,L,0,0
17458,F,A,K,6,5
17459,E,E,J,1,5
17460,I,J,J,1,1
17461,C,C,I,1,5
17462,E,I,I,5,5
17463,C,J,J,5,5
17464,I,K,J,6,1
17465,E,I,I,5,5
17466,C,C,C,0,0
17467,K,I,K,6,0
17468,H,L,H,6,0
17469,G,K,G,6,0
17470,D,D,D,0,0
17471,B,B,L,1,5
17472,F,F,F,0,0
17473,D,J,D,6,0
17474,D,D,J,1,5
17475,E,E,E,0,0
17476,J,I,L,2,5
17477,G,J,I,6,5
17478,F,J,F,6,0
17479,H,J,H,6,0
17480,B,J,B,6,0
17481,H,H,H,0,0
17482,A,A,I,1,5
17483,G,I,L,6,5
17484,I,I,I,0,0
17485,K,I,L,6,1
17486,C,C,C,0,0
17487,I,I,I,0,0
17488,L,L,K,1,1
17489,F,K,E,6,1
17490,K,I,I,5,5
17491,C,L,B,6,1
17492,I,J,L,2,5
17493,F,F,F,0,0
17494,D,K,K,5,5
17495,L,J,L,6,0
17496,D,A,D,6,0
17497,K,K,L,1,1
17498,G,G,I,1,5
17499,J,J,I,1,1
17500,L,L,K,1,1
17501,F,F,L,1,5
17502,L,L,L,0,0
17503,E,L,L,5,5
17504,A,A,L,1,5
17505,H,H,H,0,0
17506,F,F,F,0,0
17507,K,K,K,0,0
17508,L,I,I,5,5
17509,A,I,A,6,0
17510,D,D,K,1,5
17511,K,K,L,1,1
17512,F,J,J,5,5
17513,J,I,K,2,1
17514,B,B,I,1,5
17515,A,I,A,6,0
17516,H,D,I,6,1
17517,H,I,I,1,1
17518,K,I,I,5,5
17519,H,H,H,0,0
17520,A,A,I,1,5
17521,D,D,K,1,5
17522,I,I,L,1,5
17523,H,J,G,6,1
17524,E,E,E,0,0
17525,A,A,K,1,5
17526,I,I,I,0,0
17527,A,A,A,0,0
17528,F,F,L,1,5
17529,E,I,K,6,5
17530,C,C,I,1,5
17531,C,J,J,5,5
17532,L,L,K,1,1
17533,C,C,I,1,5
17534,E,E,E,0,0
17535,C,J,C,6,0
17536,D,D,D,0,0
17537,I,I,I,0,0
17538,I,I,K,1,5
17539,C,C,I,1,5
17540,L,I,K,6,1
17541,E,E,E,0,0
17542,H,I,L,2,5
17543,F,F,F,0,0
17544,K,I,L,6,1
17545,D,L,D,6,0
17546,L,L,L,0,0
17547,H,J,L,6,5
17548,A,A,A,0,0
17549,H,H,K,1,5
17550,E,I,E,6,0
17551,E,E,E,0,0
17552,C,J,C,6,0
17553,E,E,E,0,0
17554,B,B,B,0,0
17555,I,I,I,0,0
17556,H,I,I,1,1
17557,G,J,G,6,0
17558,F,F,L,1,5
17559,H,H,I,1,1
17560,C,C,K,1,5
17561,F,F,I,1,5
17562,J,J,J,0,0
17563,K,J,I,2,5
17564,G,I,G,6,0
17565,I,A,K,6,5
17566,J,J,J,0,0
17567,J,J,J,0,0
17568,C,I,I,5,5
17569,C,C,C,0,0
17570,C,C,C,0,0
17571,L,L,L,0,0
17572,I,K,K,5,5
17573,B,B,B,0,0
17574,K,I,K,6,0
17575,H,H,H,0,0
17576,J,J,J,0,0
17577,C,I,I,5,5
17578,F,I,F,6,0
17579,F,J,I,6,5
17580,K,J,K,2,0
17581,G,H,K,2,5
17582,F,I,I,5,5
17583,J,J,J,0,0
17584,I,H,H,1,1
17585,B,I,I,5,5
17586,I,J,I,2,0
17587,A,A,I,1,5
17588,J,J,I,1,1
17589,E,J,J,5,5
17590,E,L,K,6,5
17591,L,J,J,5,5
17592,J,J,I,1,1
17593,A,K,K,5,5
17594,L,J,I,6,5
17595,J,J,K,1,1
17596,I,I,I,0,0
17597,H,K,K,5,5
17598,I,I,L,1,5
17599,E,E,I,1,5
17600,I,L,I,6,0
17601,K,L,J,2,1
17602,J,I,I,1,1
17603,A,I,I,5,5
17604,B,B,B,0,0
17605,L,J,L,6,0
17606,G,I,I,5,5
17607,B,I,I,5,5
17608,G,G,J,1,5
17609,B,B,B,0,0
17610,C,C,J,1,5
17611,B,I,I,5,5
17612,B,B,B,0,0
17613,A,I,A,6,0
17614,A,I,A,6,0
17615,C,J,J,5,5
17616,L,L,L,0,0
17617,L,L,L,0,0
17618,K,K,L,1,1
17619,A,I,A,6,0
17620,K,I,I,5,5
17621,B,B,J,1,5
17622,C,C,C,0,0
17623,G,G,I,1,5
17624,D,J,J,5,5
17625,E,E,J,1,5
17626,A,A,I,1,5
17627,E,I,J,6,5
17628,L,J,L,6,0
17629,L,K,I,2,5
17630,K,J,I,2,5
17631,F,F,F,0,0
17632,H,K,H,6,0
17633,H,H,J,1,5
17634,B,I,B,6,0
17635,F,F,F,0,0
17636,I,I,I,0,0
17637,D,I,D,6,0
17638,H,H,L,1,5
17639,D,D,D,0,0
17640,A,K,J,6,5
17641,H,H,L,1,5
17642,K,K,I,1,5
17643,D,D,I,1,5
17644,F,I,I,5,5
17645,A,A,A,0,0
17646,F,F,L,1,5
17647,D,D,L,1,5
17648,G,I,J,6,5
17649,G,J,I,6,5
17650,K,I,J,6,1
17651,L,I,L,6,0
17652,A,A,J,1,5
17653,A,A,A,0,0
17654,G,J,J,5,5
17655,G,K,K,5,5
17656,K,L,I,2,5
17657,D,I,I,5,5
17658,H,G,G,1,1
17659,I,K,J,6,1
17660,E,K,E,6,0
17661,A,A,J,1,5
17662,A,I,A,6,0
17663,J,J,I,1,1
17664,A,A,A,0,0
17665,H,H,L,1,5
17666,G,I,I,5,5
17667,H,H,H,0,0
17668,K,K,L,1,1
17669,I,I,I,0,0
17670,F,I,F,6,0
17671,I,L,I,6,0
17672,J,I,H,2,5
17673,A,K,K,5,5
17674,F,I,I,5,5
17675,L,I,I,5,5
17676,B,I,I,5,5
17677,I,I,I,0,0
17678,B,B,I,1,5
17679,L,I,I,5,5
17680,K,K,I,1,5
17681,F,F,F,0,0
17682,F,K,K,5,5
17683,C,C,C,0,0
17684,I,I,I,0,0
17685,B,L,K,6,5
17686,L,L,I,1,5
17687,F,F,F,0,0
17688,I,J,L,2,5
17689,G,I,I,5,5
17690,D,I,D,6,0
17691,H,H,H,0,0
17692,L,L,L,0,0
17693,F,J,E,6,1
17694,F,F,F,0,0
17695,E,I,E,6,0
17696,B,L,I,6,5
17697,H,J,H,6,0
17698,A,A,L,1,5
17699,H,J,J,5,5
17700,C,C,C,0,0
17701,A,I,I,5,5
17702,C,C,J,1,5
17703,J,I,J,2,0
17704,E,E,E,0,0
17705,D,K,K,5,5
17706,H,H,I,1,1
17707,I,L,J,6,1
17708,J,L,I,6,1
17709,H,H,H,0,0
17710,K,K,J,1,1
17711,B,I,K,6,5
17712,C,I,C,6,0
17713,E,L,L,5,5
17714,G,G,I,1,5
17715,L,I,K,6,1
17716,I,I,J,1,1
17717,H,H,J,1,5
17718,A,A,J,1,5
17719,J,J,J,0,0
17720,L,J,L,6,0
17721,K,I,I,5,5
17722,H,H,K,1,5
17723,E,E,E,0,0
17724,L,I,I,5,5
17725,J,J,J,0,0
17726,E,E,J,1,5
17727,D,L,D,6,0
17728,G,G,I,1,5
17729,E,J,J,5,5
17730,E,E,J,1,5
17731,L,L,L,0,0
17732,F,L,L,5,5
17733,B,A,B,2,0
17734,I,I,A,1,5
17735,J,K,L,2,5
17736,E,E,I,1,5
17737,C,C,J,1,5
17738,C,K,L,6,5
17739,G,I,G,6,0
17740,L,K,I,2,5
17741,J,L,L,5,5
17742,I,I,L,1,5
17743,C,C,L,1,5
17744,D,D,L,1,5
17745,J,J,J,0,0
17746,C,C,C,0,0
17747,K,K,L,1,1
17748,B,L,L,5,5
17749,E,L,E,6,0
17750,K,I,L,6,1
17751,G,J,J,5,5
17752,C,C,L,1,5
17753,K,L,J,2,1
17754,B,B,K,1,5
17755,D,D,L,1,5
17756,F,J,F,6,0
17757,H,H,H,0,0
17758,I,I,L,1,5
17759,L,L,L,0,0
17760,C,I,C,6,0
17761,K,L,J,2,1
17762,B,B,B,0,0
17763,A,A,I,1,5
17764,A,A,A,0,0
17765,G,G,K,1,5
17766,C,C,C,0,0
17767,C,C,H,1,5
17768,D,D,D,0,0
17769,E,E,E,0,0
17770,H,J,J,5,5
17771,E,E,E,0,0
17772,L,L,L,0,0
17773,L,L,K,1,1
17774,G,J,L,6,5
17775,C,C,I,1,5
17776,H,J,I,6,1
17777,J,J,I,1,1
17778,A,I,I,5,5
17779,J,L,I,6,1
17780,C,I,C,6,0
17781,A,A,K,1,5
17782,L,L,I,1,5
17783,B,B,B,0,0
17784,A,I,I,5,5
17785,I,I,L,1,5
17786,C,E,C,6,0
17787,J,I,J,2,0
17788,A,A,I,1,5
17789,I,I,L,1,5
17790,F,L,L,5,5
17791,H,I,L,2,5
17792,K,K,I,1,5
17793,B,I,B,6,0
17794,B,K,K,5,5
17795,B,I,I,5,5
17796,I,I,K,1,5
17797,G,J,I,6,5
17798,F,F,F,0,0
17799,I,K,I,6,0
17800,A,A,A,0,0
17801,A,C,C,5,5
17802,C,K,K,5,5
17803,K,I,L,6,1
17804,H,H,H,0,0
17805,C,J,B,6,1
17806,B,B,B,0,0
17807,E,E,I,1,5
17808,F,J,L,6,5
17809,L,J,J,5,5
17810,A,A,I,1,5
17811,F,J,F,6,0
17812,F,K,F,6,0
17813,G,K,L,6,5
17814,D,I,I,5,5
17815,E,E,J,1,5
17816,K,I,I,5,5
17817,K,I,I,5,5
17818,C,C,I,1,5
17819,E,I,I,5,5
17820,K,K,K,0,0
17821,E,I,J,6,5
17822,C,C,C,0,0
17823,H,H,H,0,0
17824,C,J,J,5,5
17825,J,I,J,2,0
17826,D,L,L,5,5
17827,J,L,I,6,1
17828,J,J,J,0,0
17829,D,D,D,0,0
17830,K,K,K,0,0
17831,H,H,I,1,1
17832,E,E,E,0,0
17833,E,L,E,6,0
17834,H,I,H,2,0
17835,A,J,J,5,5
17836,D,D,L,1,5
17837,E,I,J,6,5
17838,I,K,L,6,5
17839,L,K,J,2,5
17840,A,A,A,0,0
17841,D,D,I,1,5
17842,B,I,J,6,5
17843,L,J,J,5,5
17844,H,H,H,0,0
17845,F,J,J,5,5
17846,D,J,L,6,5
17847,A,A,I,1,5
17848,D,L,D,6,0
17849,F,F,F,0,0
17850,J,I,J,2,0
17851,J,L,J,6,0
17852,J,K,I,2,1
17853,C,I,I,5,5
17854,F,I,J,6,5
17855,F,F,K,1,5
17856,F,F,L,1,5
17857,B,I,B,6,0
17858,E,E,K,1,5
17859,F,I,F,6,0
17860,G,G,G,0,0
17861,K,I,J,6,1
17862,H,I,H,2,0
17863,I,I,L,1,5
17864,K,K,J,1,1
17865,D,D,D,0,0
17866,J,J,I,1,1
17867,B,B,B,0,0
17868,L,L,K,1,1
17869,D,D,J,1,5
17870,B,L,B,6,0
17871,F,J,F,6,0
17872,B,I,I,5,5
17873,E,E,I,1,5
17874,I,I,I,0,0
17875,I,L,I,6,0
17876,I,I,I,0,0
17877,A,A,A,0,0
17878,D,L,J,6,5
17879,F,F,F,0,0
17880,K,K,K,0,0
17881,J,I,J,2,0
17882,H,H,K,1,5
17883,B,B,J,1,5
17884,K,K,J,1,1
17885,A,A,A,0,0
17886,J,I,K,2,1
17887,G,G,G,0,0
17888,K,J,K,2,0
17889,G,E,G,6,0
17890,L,I,I,5,5
17891,H,H,H,0,0
17892,H,H,I,1,1
17893,K,K,L,1,1
17894,D,J,D,6,0
17895,E,E,E,0,0
17896,E,J,J,5,5
17897,C,I,C,6,0
17898,A,A,A,0,0
17899,I,I,K,1,5
17900,E,E,I,1,5
17901,E,E,E,0,0
17902,K,J,J,1,1
17903,H,H,H,0,0
17904,L,I,L,6,0
17905,A,I,B,6,1
17906,C,C,J,1,5
17907,D,D,D,0,0
17908,L,L,K,1,1
17909,J,J,K,1,1
17910,L,L,L,0,0
17911,J,L,L,5,5
17912,C,C,C,0,0
17913,H,H,H,0,0
17914,I,J,J,1,1
17915,B,B,B,0,0
17916,K,J,K,2,0
17917,K,J,I,2,5
17918,E,E,E,0,0
17919,L,L,L,0,0
17920,I,I,J,1,1
17921,H,H,I,1,1
17922,A,J,A,6,0
17923,K,K,K,0,0
17924,I,I,I,0,0
17925,C,I,I,5,5
17926,F,J,J,5,5
17927,I,I,K,1,5
17928,K,K,K,0,0
17929,F,I,I,5,5
17930,G,J,J,5,5
17931,I,I,J,1,1
17932,F,F,F,0,0
17933,I,I,I,0,0
17934,D,K,D,6,0
17935,D,D,D,0,0
17936,C,I,C,6,0
17937,F,F,F,0,0
17938,L,I,I,5,5
17939,G,G,J,1,5
17940,E,E,E,0,0
17941,C,I,I,5,5
17942,H,H,J,1,5
17943,H,I,H,2,0
17944,E,J,I,6,5
17945,K,J,J,1,1
17946,K,I,I,5,5
17947,G,G,G,0,0
17948,B,B,J,1,5
17949,A,I,J,6,5
17950,L,L,J,1,5
17951,F,F,F,0,0
17952,H,H,H,0,0
17953,H,H,I,1,1
17954,I,I,I,0,0
17955,H,I,I,1,1
17956,C,I,I,5,5
17957,E,K,K,5,5
17958,B,B,I,1,5
17959,C,C,I,1,5
17960,L,L,L,0,0
17961,I,J,J,1,1
17962,F,E,I,2,5
17963,A,A,A,0,0
17964,G,F,F,1,1
17965,F,I,L,6,5
17966,J,J,J,0,0
17967,G,G,G,0,0
17968,A,B,K,2,5
17969,G,I,J,6,5
17970,H,H,H,0,0
17971,H,I,H,2,0
17972,C,C,C,0,0
17973,C,C,C,0,0
17974,A,I,I,5,5
17975,D,D,D,0,0
17976,G,G,G,0,0
17977,C,J,J,5,5
17978,A,A,A,0,0
17979,I,L,L,5,5
17980,C,C,C,0,0
17981,D,D,L,1,5
17982,E,I,I,5,5
17983,I,L,I,6,0
17984,I,L,I,6,0
17985,K,L,L,1,1
17986,C,J,C,6,0
17987,C,C,C,0,0
17988,F,F,J,1,5
17989,F,L,I,6,5
17990,D,D,D,0,0
17991,I,J,L,2,5
17992,D,I,D,6,0
17993,G,G,L,1,5
17994,I,K,I,6,0
17995,J,L,L,5,5
17996,F,I,I,5,5
17997,G,I,K,6,5
17998,J,J,J,0,0
17999,L,K,K,1,1
18000,I,J,J,1,1
18001,D,J,J,5,5
18002,C,C,C,0,0
18003,F,F,F,0,0
18004,K,A,K,6,0
18005,A,I,L,6,5
18006,C,J,I,6,5
18007,C,L,L,5,5
18008,G,J,J,5,5
18009,D,I,I,5,5
18010,C,C,C,0,0
18011,C,I,J,6,5
18012,I,K,I,6,0
18013,L,I,K,6,1
18014,I,K,J,6,1
18015,A,A,A,0,0
18016,K,L,L,1,1
18017,J,L,I,6,1
18018,K,J,J,1,1
18019,D,I,I,5,5
18020,F,G,G,1,1
18021,H,I,H,2,0
18022,I,I,I,0,0
18023,F,I,I,5,5
18024,C,C,C,0,0
18025,H,H,H,0,0
18026,C,L,L,5,5
18027,L,L,I,1,5
18028,E,E,E,0,0
18029,A,J,A,6,0
18030,C,I,I,5,5
18031,H,I,H,2,0
18032,C,I,I,5,5
18033,B,I,B,6,0
18034,D,D,D,0,0
18035,C,L,J,6,5
18036,K,L,L,1,1
18037,I,J,J,1,1
18038,K,K,J,1,1
18039,D,D,D,0,0
18040,B,I,L,6,5
18041,D,D,I,1,5
18042,B,B,L,1,5
18043,K,K,J,1,1
18044,E,K,E,6,0
18045,L,K,K,1,1
18046,C,I,I,5,5
18047,I,J,K,2,5
18048,J,L,K,6,1
18049,A,I,A,6,0
18050,D,D,D,0,0
18051,C,J,J,5,5
18052,C,C,C,0,0
18053,K,K,K,0,0
18054,B,I,I,5,5
18055,J,J,J,0,0
18056,A,L,L,5,5
18057,F,F,F,0,0
18058,A,A,I,1,5
18059,B,B,B,0,0
18060,D,I,C,6,1
18061,C,I,L,6,5
18062,J,J,L,1,5
18063,K,K,I,1,5
18064,H,H,K,1,5
18065,J,J,K,1,1
18066,H,I,I,1,1
18067,F,F,F,0,0
18068,C,K,L,6,5
18069,G,I,K,6,5
18070,I,J,I,2,0
18071,K,J,L,2,1
18072,A,L,A,6,0
18073,G,G,I,1,5
18074,L,L,I,1,5
18075,A,A,A,0,0
18076,D,D,K,1,5
18077,J,J,J,0,0
18078,J,I,I,1,1
18079,L,L,I,1,5
18080,K,K,K,0,0
18081,G,G,G,0,0
18082,D,L,K,6,5
18083,E,K,K,5,5
18084,D,J,D,6,0
18085,J,J,J,0,0
18086,K,J,K,2,0
18087,I,K,I,6,0
18088,G,G,I,1,5
18089,B,B,I,1,5
18090,F,I,G,6,1
18091,H,I,I,1,1
18092,F,F,F,0,0
18093,H,L,I,6,1
18094,A,A,I,1,5
18095,L,L,K,1,1
18096,H,I,I,1,1
18097,B,B,B,0,0
18098,I,J,L,2,5
18099,E,E,E,0,0
18100,G,G,G,0,0
18101,K,I,L,6,1
18102,L,L,K,1,1
18103,E,L,L,5,5
18104,J,I,I,1,1
18105,J,J,J,0,0
18106,K,J,J,1,1
18107,E,E,E,0,0
18108,L,L,K,1,1
18109,J,J,I,1,1
18110,I,K,I,6,0
18111,I,I,L,1,5
18112,D,D,D,0,0
18113,K,K,K,0,0
18114,J,J,J,0,0
18115,G,L,G,6,0
18116,J,J,J,0,0
18117,H,I,I,1,1
18118,E,E,I,1,5
18119,B,B,K,1,5
18120,L,K,J,2,5
18121,K,K,K,0,0
18122,C,C,C,0,0
18123,J,J,I,1,1
18124,F,F,F,0,0
18125,G,G,L,1,5
18126,L,I,L,6,0
18127,F,I,I,5,5
18128,F,F,J,1,5
18129,H,H,I,1,1
18130,B,L,B,6,0
18131,H,H,H,0,0
18132,C,C,L,1,5
18133,B,B,K,1,5
18134,D,H,D,6,0
18135,E,J,L,6,5
18136,C,C,K,1,5
18137,H,H,I,1,1
18138,D,J,L,6,5
18139,H,H,L,1,5
18140,B,B,I,1,5
18141,G,G,G,0,0
18142,J,J,L,1,5
18143,D,C,C,1,1
18144,E,E,E,0,0
18145,C,J,C,6,0
18146,C,A,C,6,0
18147,D,D,I,1,5
18148,B,I,I,5,5
18149,J,J,L,1,5
18150,I,I,I,0,0
18151,G,L,I,6,5
18152,E,E,I,1,5
18153,J,I,I,1,1
18154,I,J,L,2,5
18155,J,J,J,0,0
18156,F,F,F,0,0
18157,F,L,L,5,5
18158,F,J,J,5,5
18159,B,J,B,6,0
18160,A,A,K,1,5
18161,J,J,L,1,5
18162,C,I,I,5,5
18163,A,A,A,0,0
18164,J,I,K,2,1
18165,A,I,I,5,5
18166,B,B,B,0,0
18167,C,C,K,1,5
18168,B,B,J,1,5
18169,I,J,K,2,5
18170,B,B,K,1,5
18171,F,L,L,5,5
18172,J,J,L,1,5
18173,C,C,C,0,0
18174,D,I,K,6,5
18175,A,A,A,0,0
18176,A,A,L,1,5
18177,F,K,K,5,5
18178,L,L,I,1,5
18179,F,J,I,6,5
18180,E,K,E,6,0
18181,G,J,J,5,5
18182,F,F,F,0,0
18183,D,J,J,5,5
18184,D,D,D,0,0
18185,K,K,L,1,1
18186,C,L,L,5,5
18187,F,F,I,1,5
18188,G,J,I,6,5
18189,J,J,L,1,5
18190,K,K,I,1,5
18191,I,I,J,1,1
18192,L,L,L,0,0
18193,G,G,I,1,5
18194,B,B,B,0,0
18195,J,I,K,2,1
18196,I,I,I,0,0
18197,I,I,G,1,5
18198,L,K,J,2,5
18199,I,I,I,0,0
18200,H,H,H,0,0
18201,F,J,J,5,5
18202,E,E,E,0,0
18203,B,B,B,0,0
18204,F,I,F,6,0
18205,K,K,K,0,0
18206,C,C,C,0,0
18207,E,E,J,1,5
18208,K,L,L,1,1
18209,H,H,I,1,1
18210,H,H,H,0,0
18211,C,I,I,5,5
18212,I,J,J,1,1
18213,H,I,J,2,5
18214,J,K,K,1,1
18215,H,J,J,5,5
18216,L,L,L,0,0
18217,L,L,K,1,1
18218,H,J,H,6,0
18219,C,C,I,1,5
18220,C,C,C,0,0
18221,A,J,J,5,5
18222,L,L,L,0,0
18223,D,I,I,5,5
18224,C,J,C,6,0
18225,C,C,J,1,5
18226,L,J,J,5,5
18227,A,I,I,5,5
18228,F,I,K,6,5
18229,K,K,K,0,0
18230,K,I,K,6,0
18231,B,I,J,6,5
18232,B,A,A,1,1
18233,H,H,H,0,0
18234,I,I,J,1,1
18235,F,I,F,6,0
18236,K,I,I,5,5
18237,F,I,F,6,0
18238,F,F,I,1,5
18239,E,E,I,1,5
18240,J,L,L,5,5
18241,L,J,J,5,5
18242,H,I,J,2,5
18243,F,I,I,5,5
18244,A,I,I,5,5
18245,D,D,I,1,5
18246,I,L,K,6,5
18247,J,A,J,6,0
18248,K,K,I,1,5
18249,B,B,J,1,5
18250,C,I,C,6,0
18251,K,I,I,5,5
18252,D,I,I,5,5
18253,B,J,J,5,5
18254,B,L,L,5,5
18255,C,C,J,1,5
18256,A,A,I,1,5
18257,F,F,I,1,5
18258,E,E,I,1,5
18259,I,J,I,2,0
18260,C,L,L,5,5
18261,D,D,D,0,0
18262,G,G,G,0,0
18263,L,L,L,0,0
18264,J,J,J,0,0
18265,G,G,G,0,0
18266,J,L,J,6,0
18267,A,A,A,0,0
18268,L,L,J,1,5
18269,D,D,I,1,5
18270,I,I,I,0,0
18271,D,D,D,0,0
18272,A,A,A,0,0
18273,G,J,J,5,5
18274,J,I,K,2,1
18275,J,A,K,6,1
18276,E,E,E,0,0
18277,C,J,J,5,5
18278,L,L,L,0,0
18279,L,L,L,0,0
18280,D,K,D,6,0
18281,C,I,I,5,5
18282,G,J,J,5,5
18283,D,L,I,6,5
18284,D,C,J,2,5
18285,J,J,J,0,0
18286,K,K,K,0,0
18287,H,K,K,5,5
18288,G,I,L,6,5
18289,B,I,I,5,5
18290,L,L,K,1,1
18291,K,I,K,6,0
18292,J,I,I,1,1
18293,C,C,I,1,5
18294,E,E,E,0,0
18295,F,F,K,1,5
18296,G,I,I,5,5
18297,F,J,J,5,5
18298,D,D,J,1,5
18299,H,H,I,1,1
18300,K,I,J,6,1
18301,D,I,L,6,5
18302,H,H,K,1,5
18303,E,E,E,0,0
18304,K,K,K,0,0
18305,J,I,K,2,1
18306,A,L,I,6,5
18307,L,L,J,1,5
18308,B,B,B,0,0
18309,K,K,I,1,5
18310,A,I,I,5,5
18311,C,C,C,0,0
18312,L,L,L,0,0
18313,J,L,L,5,5
18314,D,D,L,1,5
18315,D,L,D,6,0
18316,C,C,C,0,0
18317,G,J,J,5,5
18318,I,I,J,1,1
18319,I,I,J,1,1
18320,H,H,L,1,5
18321,D,J,I,6,5
18322,C,C,C,0,0
18323,B,B,B,0,0
18324,C,I,C,6,0
18325,J,J,J,0,0
18326,D,I,D,6,0
18327,D,J,J,5,5
18328,H,I,L,2,5
18329,C,C,C,0,0
18330,J,J,J,0,0
18331,D,I,I,5,5
18332,D,D,D,0,0
18333,J,K,K,1,1
18334,E,I,E,6,0
18335,A,A,A,0,0
18336,G,G,J,1,5
18337,L,L,L,0,0
18338,A,I,I,5,5
18339,G,G,J,1,5
18340,A,A,A,0,0
18341,G,H,J,2,5
18342,L,L,K,1,1
18343,F,F,F,0,0
18344,E,E,E,0,0
18345,E,E,E,0,0
18346,I,I,I,0,0
18347,F,I,L,6,5
18348,H,I,I,1,1
18349,F,L,F,6,0
18350,B,L,L,5,5
18351,B,I,B,6,0
18352,L,L,L,0,0
18353,B,J,J,5,5
18354,I,I,I,0,0
18355,A,I,I,5,5
18356,J,J,J,0,0
18357,I,I,I,0,0
18358,C,C,L,1,5
18359,I,J,I,2,0
18360,H,I,L,2,5
18361,G,G,J,1,5
18362,E,L,E,6,0
18363,D,D,I,1,5
18364,I,J,J,1,1
18365,I,I,K,1,5
18366,K,K,J,1,1
18367,B,K,B,6,0
18368,I,I,I,0,0
18369,D,J,D,6,0
18370,B,B,K,1,5
18371,J,L,K,6,1
18372,L,I,L,6,0
18373,D,K,A,6,5
18374,B,I,I,5,5
18375,K,I,L,6,1
18376,B,J,B,6,0
18377,E,E,E,0,0
18378,H,H,H,0,0
18379,K,K,I,1,5
18380,B,B,B,0,0
18381,F,L,L,5,5
18382,B,B,B,0,0
18383,A,K,A,6,0
18384,E,E,E,0,0
18385,D,K,I,6,5
18386,B,I,I,5,5
18387,G,L,L,5,5
18388,H,I,I,1,1
18389,A,L,A,6,0
18390,C,J,J,5,5
18391,J,L,L,5,5
18392,K,K,K,0,0
18393,C,I,I,5,5
18394,D,D,D,0,0
18395,E,E,E,0,0
18396,C,C,C,0,0
18397,G,G,G,0,0
18398,L,I,I,5,5
18399,G,I,I,5,5
18400,C,D,I,2,5
18401,I,I,I,0,0
18402,F,F,I,1,5
18403,B,B,B,0,0
18404,L,J,K,6,1
18405,H,H,J,1,5
18406,D,J,J,5,5
18407,C,K,J,6,5
18408,J,J,J,0,0
18409,J,J,L,1,5
18410,D,J,D,6,0
18411,L,K,L,2,0
18412,G,L,L,5,5
18413,C,C,C,0,0
18414,L,L,L,0,0
18415,D,D,B,1,5
18416,A,A,J,1,5
18417,I,L,I,6,0
18418,B,B,B,0,0
18419,E,J,B,6,5
18420,H,H,J,1,5
18421,L,J,J,5,5
18422,B,B,B,0,0
18423,F,L,L,5,5
18424,G,G,G,0,0
18425,C,C,C,0,0
18426,H,J,J,5,5
18427,C,K,D,6,1
18428,J,J,K,1,1
18429,H,H,H,0,0
18430,F,F,F,0,0
18431,K,K,L,1,1
